sim_id,n_participants,decision_0_10s,decision_10_20s,decision_20_60s,h2_supported,overall_decision,hdi_0_10s_lower,hdi_0_10s_upper,hdi_10_20s_lower,hdi_10_20s_upper,hdi_20_60s_lower,hdi_20_60s_upper,mean_0_10s,mean_10_20s,mean_20_60s
28,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2204399452626706,0.328576840929072,-0.07101301846322322,0.040343199234006144,-0.09112396564476288,0.017378715000852696,0.27515800978940463,-0.014032276076160677,-0.03351461512795763
29,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.2142530950359161,0.33280753282883324,-0.02254388657142134,0.0893750130612665,-0.1246972516223318,-0.013942107203830378,0.27313076261212316,0.03269333245960478,-0.06579552635735682
29,45,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2427691058353509,0.3261982919763667,-0.009313257745577008,0.08045597477851532,-0.08648185389039592,0.009091366661019284,0.28477072642062407,0.032937480400296704,-0.03839554549229322
30,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2558389702796609,0.3814468824700397,-0.07436880932848561,0.059504499681840795,-0.06883109723217301,0.061917366846438726,0.31926022406754045,-0.008607272894888017,-0.0019132209794214506
31,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.22339995179096195,0.3381355869328158,-0.041743587032578966,0.07506241636236521,-0.06543229381887855,0.05376841641431057,0.2770099585875292,0.0186793799968361,-0.006779682421841486
32,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2507245568862491,0.364208422013889,-0.04844513018608326,0.06024044148009819,-0.06424383917857518,0.04602765629787248,0.30763355724017394,0.0012280365711671841,-0.009956819564677187
33,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.20132130060152562,0.3121081404259803,-0.05475833220105564,0.053491721995665376,-0.06760408160985143,0.042744843649482056,0.25924009665408565,0.004286797619160922,-0.015622395902684588
34,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23327535512282066,0.342451575543136,-0.03685505511365794,0.07480697677982948,-0.07812238945529532,0.029733697659259928,0.28829474391147014,0.018819350420058008,-0.023385880021958724
35,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.21317992749162823,0.32690283529624864,-0.030930698983157756,0.0823292111459577,-0.021922987010343897,0.08624017357521657,0.26737387482244496,0.01983511360073186,0.03480882073822737
36,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.21542629385931744,0.3288194955459169,-0.08127063770019038,0.03189650475485811,-0.09222488791243222,0.021775886647760756,0.2739253168566403,-0.026607342976632396,-0.04029990266830249
37,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2170242276768116,0.3358058964827364,-0.031956821789343004,0.08506134859032843,-0.045069299392513806,0.07185860440645653,0.2754155327832091,0.02925803880441833,0.012598278643577097
38,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.17927580412562874,0.2979554272499279,-0.030245275902594987,0.0813771028557084,-0.06914398542273531,0.049961258106824114,0.23745435394939257,0.027618827032455787,-0.0051392418209576865
39,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2500980182932766,0.3648109123758817,-0.06184823417548668,0.05053864880586939,-0.07549673509770582,0.03959091345627136,0.3102071426720557,-0.004240847926221659,-0.021249933000608963
40,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.24144315596834676,0.35659590300373234,-0.09442886063097161,0.02105883558106142,-0.047433101777619946,0.06830797573487646,0.2962257329230931,-0.036038025640889995,0.010548310942541212
41,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.265766058370027,0.37614348482012194,-0.0464493969265623,0.06153109574540233,-0.07100529652269111,0.04052753349792437,0.32015143470723356,0.011295510627787221,-0.015206084749582004
42,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.21415708971909062,0.32956053062873797,-0.043482510901448834,0.06710122734983487,4.574911371574286e-5,0.10504833835013967,0.2704823464739552,0.014219821749509422,0.04984127172617892
42,45,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23945876044686457,0.3251816709242917,-0.04250523812192236,0.0474545441499043,-0.016926773842966147,0.07607894412730576,0.2837704906041956,0.0033934114156511743,0.03198934859051362
43,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23576040075156243,0.3587767510958633,-0.024791577759832983,0.09568804699363173,-0.06456051864493273,0.059677483145877924,0.29762522887697745,0.036567310758809014,1.9709269976817535e-4
44,30,PRESENT,ABSENT,UNDECIDED,FALSE,UNDECIDED,0.21412299215006528,0.33087460308458566,-0.046147027386757966,0.07202803285832193,-0.1143554064406298,-0.0028232717273750096,0.2725036564758049,0.014754188000353854,-0.06221093156352782
44,45,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.24036677127820388,0.32811126047249356,-0.05823033264340094,0.03528562732205262,-0.09432902220443867,0.0032646808907470515,0.285313625941013,-0.011445991597761156,-0.04486868232950692
45,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23716882283394472,0.3450624561007009,-0.025672024264907667,0.0879232973762438,-0.03262923749079211,0.08324263462239034,0.2929985185290288,0.03549572086146794,0.028214365233724753
46,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.18275551183184657,0.30639893553867575,-0.03621179050097098,0.08263554399002099,-0.0691214875495651,0.04872709143944648,0.24349612084717806,0.023597504383319378,-0.009955368903997579
47,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.28552761534009635,0.3957560842817811,-0.0739017375526812,0.036146476619785706,-0.07358266950454179,0.03282663795666019,0.34057805061572977,-0.020636316628705517,-0.016901842843108004
48,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.23622250267032516,0.35720037067459215,-0.04685239875386099,0.06821135210783597,-0.03851496223129991,0.07685772030347823,0.29291563182394154,0.01547699189791267,0.01725604498436079
49,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.20790280774705439,0.3182901632292481,-0.026385126324829145,0.09546146883650158,-0.025337646050632684,0.09387499787595882,0.26539480746384514,0.031720317953292596,0.03213764385238373
50,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.17974238920794752,0.2986263232153298,-0.04105429856828574,0.075610814861328507,-0.04604923459648752,0.06686649493300165,0.23520784617485033,0.0165005487909574,0.011414110594119911
51,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.25427238662492074,0.3668500640422837,-0.019749873206173163,0.08817887382834375,-0.03958492368283245,0.07952681482045396,0.30898340446787953,0.03327753326061661,0.019080249158283075
52,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2583935797137949,0.36236627326551013,-0.05639888880498156,0.05080212664720246,-0.05431712292943641,0.052361464235127664,0.3051956881181643,0.0020563752445098117,-0.0041765190564469505
53,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2092252516046575,0.3307707117221405,-0.05847730072300661,0.061958367184414526,-0.06897488577905253,0.0495164235363757,0.27294783442845216,-0.0015485912283136629,-0.01469220018295809
54,30,PRESENT,UNDECIDED,ABSENT,TRUE,DECIDED,0.20054960148596407,0.31752052345887144,-0.007966370354776486,0.1120830763547864,-0.024104850905973807,0.09191097083779373,0.2620692657361032,0.046493952922533825,0.02942538330754787
55,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.2342754628749737,0.3445975766257486,-0.06579972961468417,0.046881016795451175,-0.0886969129884525,0.02163397133337569,0.28998086169204534,-0.014934052854209024,-0.03479866868008153
56,30,PRESENT,ABSENT,ABSENT,TRUE,DECIDED,0.21785472908565123,0.3297559635732735,-0.0383354514832186,0.07495902948174626,-0.08198256195717829,0.030035142147027738,0.2732616236399784,0.01709203094313773,-0.024104296186909617
